date;time(local time);altitude (m);longitude;latitude
2017-11-01;10:03:01.-1;200.80000305;77.07491302;28.48650360
2017-11-01;11:04:02.-1;200.80000305;77.07491302;28.48650360
2017-11-01;12:03:03.-1;200.80000305;77.07492065;28.48650360
2017-11-01;15:03:04.-1;200.80000305;77.07492065;28.48650360
2017-11-01;22:03:05.-1;200.80000305;77.07492065;28.48650360
